"","ID","Regulator","ExamDate","BankName","City","State","AssetSize","ExamMethod","Rating","UnknownVariable","MeanRankingbyQuarterwithinCity","MeanRankingbyCity","GEOID","UATYPE","LAT","LON","ExamDate_d"
"169",26989,3,"3/1/92","FIRST CITIZENS BANK OF MONROE COUNTY","MONROEVILLE","AL",1000,9,2,NA,2,2,58411,"C",31.520002,-87.329907,1992-03-01
"170",70,3,"3/1/13","PEOPLES EXCHANGE BANK OF MONROE COUNTY","MONROEVILLE","AL",64240,2,2,NA,2,2,58411,"C",31.520002,-87.329907,2013-03-01
"171",9611,3,"9/1/99","THE MONROE COUNTY BANK","MONROEVILLE","AL",117675,2,2,NA,2,2,58411,"C",31.520002,-87.329907,1999-09-01
"172",5606,3,"7/1/95","MERCHANTS & PLANTERS BANK","MONTEVALLO","AL",61353,9,2,NA,2,2,NA,"",33.136658,-86.883586,1995-07-01
"173",9609,3,"7/1/93","COLONIAL BANK","MONTGOMERY","AL",1726000,9,2,NA,1.916666667,1.944444444,58600,"U",32.400042,-86.297468,1993-07-01
"174",12368,3,"10/1/92","FIRST ALABAMA BANK","MONTGOMERY","AL",6767000,9,2,NA,2,1.944444444,58600,"U",32.400042,-86.297468,1992-10-01
"175",570231,2,"2/25/02","COLONIAL BK","MONTGOMERY","AL",13194444,1,2,NA,2,1.944444444,58600,"U",32.400042,-86.297468,2002-02-25
"176",24444,1,"10/23/06","COLONIAL BANK, N.A.","MONTGOMERY","AL",23017613,1,2,NA,2,1.944444444,58600,"U",32.400042,-86.297468,2006-10-23
"177",1739,3,"4/1/99","THE CITIZENS BANK","MOULTON","AL",98408,2,2,NA,2,2,59545,"C",34.478256,-87.27808,1999-04-01
"178",9057,3,"2/1/11","BANK OF MOUNDVILLE","MOUNDVILLE","AL",103239,2,2,NA,2,1.285714286,59605,"C",32.997816,-87.617546,2011-02-01
"179",14720,3,"2/1/97","FIRST COMMUNITY BANK","MOUNT VERNON","AL",110142,2,2,NA,2,2,NA,"",31.080313,-88.057203,1997-02-01
"180",27381,3,"2/1/12","FIRST METRO BANK","MUSCLE SHOALS","AL",467381,7,2,NA,2,2,NA,"",34.768526,-87.562802,2012-02-01
"181",57540,3,"9/1/14","THE HOMETOWN BANK OF ALABAMA","ONEONTA","AL",304313,2,2,NA,2,2,65485,"C",33.943379,-86.470645,2014-09-01
"182",32573,3,"11/1/92","EAGLE BANK OF ALABAMA","OPELIKA","AL",12000,9,2,NA,2,1.777777778,NA,"",32.694763,-85.395626,1992-11-01
"183",3452,1,"9/30/96","FIRST NATIONAL BANK OF OPELIKA","OPELIKA","AL",139261,9,2,NA,2,1.777777778,NA,"",32.694763,-85.395626,1996-09-30
"184",9550,1,"9/21/95","FARMERS NATIONAL BANK OF OPELIKA","OPELIKA","AL",188027,9,1,NA,1,1.777777778,NA,"",32.694763,-85.395626,1995-09-21
"185",58357,3,"6/1/18","SOUTHERN INDEPENDENT BANK","OPP","AL",227550,2,2,NA,2,2,65620,"C",31.278143,-86.252855,2018-06-01
"186",27142,3,"10/1/93","GULF BANK","ORANGE BEACH","AL",26000,9,2,NA,2,2,NA,"",30.281046,-87.581457,1993-10-01
"187",1162558,2,"4/8/96","GULF BK","ORANGE BEACH","AL",39414,2,2,NA,2,2,NA,"",30.281046,-87.581457,1996-04-08
"188",19023,3,"7/1/09","HERITAGE FIRST BANK","ORANGE BEACH","AL",52262,2,2,NA,2,2,NA,"",30.281046,-87.581457,2009-07-01
"189",27365,3,"9/1/98","THE INDEPENDENT BANK OF OXFORD","OXFORD","AL",86020,2,2,NA,2,1.714285714,2629,"U",33.664398,-85.828795,1998-09-01
"190",35514,3,"9/1/13","CHEAHA BANK","OXFORD","AL",182682,2,2,NA,2,1.714285714,2629,"U",33.664398,-85.828795,2013-09-01
"191",17975,3,"9/1/04","THE COMMERCIAL BANK OF OZARK","OZARK","AL",60235,2,1,NA,1.5,1.8,66690,"C",31.433104,-85.648274,2004-09-01
"192",15844,3,"4/21/90","SOUTHTRUST BANK OF OZARK","OZARK","AL",1e+05,9,2,NA,1.666666667,1.8,66690,"C",31.433104,-85.648274,1990-04-21
"193",63,3,"1/1/94","THE BANK OF PARRISH","PARRISH","AL",20000,9,2,NA,2,2,NA,"",33.713348,-87.298601,1994-01-01
"194",5602,3,"5/1/99","UNION STATE BANK","PELL CITY","AL",209432,2,2,NA,2,1.909090909,68374,"C",33.572997,-86.267782,1999-05-01
"195",27510,3,"10/1/13","METRO BANK","PELL CITY","AL",661270,7,2,NA,2,1.909090909,68374,"C",33.572997,-86.267782,2013-10-01
"196",13831,3,"10/1/95","PETERMAN STATE BANK","PETERMAN","AL",19975,9,2,NA,2,2,NA,"",31.606263,-87.21944,1995-10-01
"197",41,3,"4/1/09","PHENIX-GIRARD BANK","PHENIX CITY","AL",180182,2,2,NA,2,1.647058824,NA,"",32.495317,-85.024588,2009-04-01
"198",1740,3,"7/18/92","FIRST STATE BANK OF FRANKLIN COUNTY","PHIL CAMPBELL","AL",27000,9,2,NA,2,2,NA,"",34.390917,-87.859392,1992-07-18
"199",1735,3,"1/1/10","FARMERS AND MERCHANTS BANK","PIEDMONT","AL",183758,2,2,NA,2,1.857142857,69265,"C",33.924786,-85.608294,2010-01-01
"200",16607,3,"3/1/04","BANK OF PINE HILL","PINE HILL","AL",25029,2,2,NA,2,1.666666667,NA,"",31.994807,-87.545406,2004-03-01
"201",24217,3,"10/1/93","BANK OF POWELL","POWELL","AL",17000,9,2,NA,2,2,NA,"",0,0,1993-10-01
"202",15309,3,"4/1/91","BANK OF PRATTVILLE","PRATTVILLE","AL",108000,9,2,NA,2,2,NA,"",32.50919,-86.440879,1991-04-01
"203",58255,3,"12/1/17","RIVER BANK & TRUST","PRATTVILLE","AL",811734,7,2,NA,2,2,NA,"",32.50919,-86.440879,2017-12-01
"204",24307,3,"3/1/93","FIRST RAINSVILLE BANK","RAINSVILLE","AL",27000,9,2,NA,2,2,NA,"",34.49425,-85.84775,1993-03-01
"205",24307,3,"9/5/08","FIRST BANK OF THE SOUTH","RAINSVILLE","AL",80354,2,2,NA,2,2,NA,"",34.49425,-85.84775,2008-09-05
"206",50,3,"7/1/92","BANK OF RED BAY","RED BAY","AL",39000,9,2,NA,1.666666667,1.857142857,NA,"",34.43982,-88.14087,1992-07-01
"207",50,3,"9/1/15","COMMUNITY SPIRIT BANK","RED BAY","AL",140670,2,2,NA,2,1.857142857,NA,"",34.43982,-88.14087,2015-09-01
"208",9614,3,"6/1/14","THE PEOPLES BANK OF RED LEVEL","RED LEVEL","AL",15265,2,2,NA,2,2,NA,"",31.40711,-86.61219,2014-06-01
"209",16175,3,"9/5/08","WEST ALABAMA BANK & TRUST","REFORM","AL",516504,1,1,NA,1,1.454545455,NA,"",33.314928,-88.042923,2008-09-05
"210",64,3,"8/1/94","THE COMMERCIAL BANK OF ROANOKE, ALABAMA","ROANOKE","AL",44000,9,2,NA,2,2,75394,"C",33.148503,-85.36641,1994-08-01
"211",23523,3,"3/1/10","CITIZENS' BANK, INC.","ROBERTSDALE","AL",113783,2,2,NA,2,2,75502,"C",30.561397,-87.718939,2010-03-01
"212",15310,3,"12/1/04","CITIZENS BANK & SAVINGS COMPANY","RUSSELLVILLE","AL",508281,1,2,NA,2,2,76906,"C",34.51731,-87.71984,2004-12-01
"213",15310,3,"12/5/08","CB&S BANK, INC.","RUSSELLVILLE","AL",1381081,7,2,NA,2,2,76906,"C",34.51731,-87.71984,2008-12-05
"214",16185,3,"7/1/16","THE SAMSON BANKING COMPANY, INC.","SAMSON","AL",72762,2,2,NA,2,2.125,NA,"",31.07181,-86.113647,2016-07-01
"215",45,3,"5/1/96","JACOBS BANK","SCOTTSBORO","AL",159764,2,2,NA,2,2,80092,"C",34.649626,-86.035144,1996-05-01
"216",2824,3,"6/1/18","FNB BANK","SCOTTSBORO","AL",517650,7,2,NA,2,2,80092,"C",34.649626,-86.035144,2018-06-01
"217",22257,1,"8/27/93","SOUTHTRUST BANK OF SELMA, N.A.","SELMA","AL",72953,9,1,NA,1.75,1.444444444,80524,"C",32.410462,-87.034721,1993-08-27
"218",237936,2,"10/20/03","PEOPLES B&TC","SELMA","AL",766680,1,2,NA,1.5,1.444444444,80524,"C",32.410462,-87.034721,2003-10-20
"219",3232,4,"3/4/91","UNION PLANTERS BANK OF ALABAMA","SHEFFIELD","AL",119393,8,2,NA,1.75,1.857142857,NA,"",34.76509,-87.69864,1991-03-04
"220",539032,2,"11/18/13","BANK INDEP","SHEFFIELD","AL",1089104,1,2,NA,2,1.857142857,NA,"",34.76509,-87.69864,2013-11-18
"221",7940,1,"6/21/91","SLOCOMB NATIONAL BANK","SLOCOMB","AL",43318,9,2,NA,2,2,NA,"",31.137138,-85.564508,1991-06-21
"222",2828,3,"3/1/15","FRIEND BANK","SLOCOMB","AL",69983,2,2,NA,2,2,NA,"",31.137138,-85.564508,2015-03-01
"223",9855,1,"11/26/91","FIRST NATIONAL BANK OF STEVENSON","STEVENSON","AL",56074,9,2,NA,1.8,1.916666667,NA,"",34.856233,-85.871317,1991-11-26
"224",9855,1,"2/9/04","FIRST SOUTHERN NATIONAL BANK","STEVENSON","AL",148051,2,2,NA,2,1.916666667,NA,"",34.856233,-85.871317,2004-02-09
"225",23376,3,"12/1/14","FIRST JACKSON BANK, INC.","STEVENSON","AL",219768,2,2,NA,2,1.916666667,NA,"",34.856233,-85.871317,2014-12-01
"226",2829,3,"9/1/09","FIRST SOUTHERN STATE BANK","STEVENSON","AL",332257,2,2,NA,2,1.916666667,NA,"",34.856233,-85.871317,2009-09-01
"227",21050,3,"8/1/01","FIRST STATE BANK OF LAMAR COUNTY","SULLIGENT","AL",90084,2,2,NA,2,2,NA,"",33.854224,-88.10667,2001-08-01
"228",9615,3,"8/1/12","SWEET WATER STATE BANK","SWEET WATER","AL",88593,2,2,NA,2,2,NA,"",32.131469,-87.83266,2012-08-01
"229",7484,1,"12/6/93","THE FIRST NATIONAL BANK IN SYLACAUGA","SYLACAUGA","AL",67939,9,1,NA,1.5,1.9375,86194,"C",33.212093,-86.235821,1993-12-06
"230",23896,1,"5/22/07","ALABAMA TRUST BANK, N.A.","SYLACAUGA","AL",112706,2,2,NA,2,1.9375,86194,"C",33.212093,-86.235821,2007-05-22
"231",5329,4,"6/30/98","SOUTHFIRST BANK","SYLACAUGA","AL",159965,2,2,NA,2,1.9375,86194,"C",33.212093,-86.235821,1998-06-30
"232",4838,1,"3/8/94","FIRST NATIONAL BANK","TALLADEGA","AL",136559,9,2,NA,2.090909091,2.0625,86437,"C",33.429714,-86.120753,1994-03-08
"233",4838,1,"4/2/03","THE FIRST NATIONAL BANK OF TALLADEGA","TALLADEGA","AL",237566,2,2,NA,2,2.0625,86437,"C",33.429714,-86.120753,2003-04-02
"234",2832,3,"8/1/19","THE FIRST  BANK OF ALABAMA","TALLADEGA","AL",548633,7,2,NA,2,2.0625,86437,"C",33.429714,-86.120753,2019-08-01
"235",17892,3,"11/1/91","THE PEOPLES BANK, TALLASSEE, ALABAMA","TALLASSEE","AL",35000,9,2,NA,2,2,86491,"C",32.534011,-85.887883,1991-11-01
"236",1743,3,"6/1/91","THE BANK OF TALLASSEE","TALLASSEE","AL",76000,9,2,NA,2,2,86491,"C",32.534011,-85.887883,1991-06-01
"237",17892,3,"8/1/08","PRIMESOUTH BANK","TALLASSEE","AL",145637,2,2,NA,2,2,86491,"C",32.534011,-85.887883,2008-08-01
"238",2817677,2,"11/1/04","BAY BK","THEODORE","AL",32044,2,2,NA,2,2,NA,"",30.509877,-88.173001,2004-11-01
"239",13433,3,"8/1/97","THE PLANTERS BANK & TRUST COMPANY","THOMASTON","AL",14175,2,2,NA,2,2,NA,"",32.302397,-87.678612,1997-08-01
"240",17077,3,"4/14/90","UNITED SECURITY BANK","THOMASVILLE","AL",124000,9,2,NA,2,2.1,87409,"C",31.903657,-87.738336,1990-04-14
"241",17077,3,"3/1/03","FIRST UNITED SECURITY BANK","THOMASVILLE","AL",540045,1,2,NA,2.2,2.1,87409,"C",31.903657,-87.738336,2003-03-01
"242",5598,3,"2/1/12","TROY BANK & TRUST COMPANY","TROY","AL",824633,7,2,NA,2,1.5,88543,"C",31.800175,-85.975851,2012-02-01
"243",6432,4,"5/20/91","FIRST FEDERAL BANK, A FSB","TUSCALOOSA","AL",65669,8,2,NA,1.866666667,1.885714286,89110,"U",33.206434,-87.539992,1991-05-20
"244",22769,3,"9/1/16","CAPSTONE BANK","TUSCALOOSA","AL",469163,7,2,NA,2,1.885714286,89110,"U",33.206434,-87.539992,2016-09-01
"245",57997,3,"7/1/14","BRYANT BANK","TUSCALOOSA","AL",1282905,7,2,NA,2,1.885714286,89110,"U",33.206434,-87.539992,2014-07-01
"246",15696,3,"3/1/94","ALABAMA EXCHANGE BANK","TUSKEGEE","AL",41000,9,1,NA,1.5,1.5,89164,"C",32.422219,-85.706747,1994-03-01
"247",33519,3,"4/1/10","FIRST TUSKEGEE BANK","TUSKEGEE","AL",76266,2,2,NA,1.666666667,1.5,89164,"C",32.422219,-85.706747,2010-04-01
"248",7467,1,"6/28/93","THE FIRST NATIONAL BANK OF UNION SPRINGS","UNION SPRINGS","AL",37620,9,2,NA,1.888888889,1.928571429,89623,"C",32.135498,-85.704801,1993-06-28
"249",12962,1,"3/2/98","AMERIFIRST BANK, N.A.","UNION SPRINGS","AL",95331,2,2,NA,2,1.928571429,89623,"C",32.135498,-85.704801,1998-03-02
"250",2838,3,"9/5/08","AMERIFIRST BANK","UNION SPRINGS","AL",194276,2,2,NA,2,1.928571429,89623,"C",32.135498,-85.704801,2008-09-05
"251",9612,3,"12/1/97","FIRST STATE BANK OF UNIONTOWN","UNIONTOWN","AL",8624,2,2,NA,2,2,NA,"",32.446243,-87.503256,1997-12-01
"252",15090,1,"6/30/98","CITIZENS NATIONAL BANK","VALLEY","AL",61442,2,2,NA,2,2,90082,"C",32.832025,-85.187242,1998-06-30
"253",15270,3,"3/1/16","THE CITIZENS BANK OF VALLEY HEAD","VALLEY HEAD","AL",25869,2,2,NA,2,2,NA,"",34.56897,-85.61497,2016-03-01
"254",51,3,"1/1/14","THE BANK OF VERNON","VERNON","AL",149927,2,2,NA,2,2,NA,"",33.732286,-88.086009,2014-01-01
"255",58703,3,"7/1/10","SOUTHCITY BANK","VESTAVIA HILLS","AL",127210,2,2,NA,2,2,NA,"",33.448718,-86.787767,2010-07-01
"256",58703,3,"5/1/13","FIRST PARTNERS BANK","VESTAVIA HILLS","AL",166641,2,2,NA,2,2,NA,"",33.448718,-86.787767,2013-05-01
"257",16759,3,"6/1/99","FIRST BANK OF CHILDERSBURG","VINCENT","AL",58583,2,2,NA,2,2,NA,"",33.38455,-86.41192,1999-06-01
"258",1744,3,"10/1/09","FIRST BANK","WADLEY","AL",66737,2,2,NA,2,2,NA,"",33.207578,-85.480892,2009-10-01
"259",17750,3,"1/1/93","WARRIOR SAVINGS BANK","WARRIOR","AL",52000,9,2,NA,2,2,NA,"",33.790134,-86.829871,1993-01-01
"260",17750,3,"12/11/99","THE BANK","WARRIOR","AL",453351,2,2,NA,2,2,NA,"",33.790134,-86.829871,1999-12-11
"261",358635,2,"9/4/01","BANK","WARRIOR","AL",1133576,1,2,NA,2,2,NA,"",33.790134,-86.829871,2001-09-04
"262",1745,3,"6/1/17","THE FARMERS & MERCHANTS BANK","WATERLOO","AL",80762,2,2,NA,2,1.714285714,NA,"",34.925311,-87.991142,2017-06-01
"263",5608,3,"3/5/08","BANK OF WEDOWEE","WEDOWEE","AL",127521,2,2,NA,2,2,NA,"",33.318053,-85.498377,2008-03-05
"264",35112,3,"10/1/12","SMALL TOWN BANK","WEDOWEE","AL",237430,2,2,NA,2,2,NA,"",33.318053,-85.498377,2012-10-01
"265",292234,2,"7/26/99","FIRST ST BK OF BIBB CTY","WEST BLOCTON","AL",46090,2,2,NA,2,2,NA,"",33.102111,-87.141467,1999-07-26
"266",20067,1,"2/19/91","ELMORE COUNTY NATIONAL BANK","WETUMPKA","AL",41023,9,2,NA,1.5,1.666666667,94618,"C",32.53725,-86.206364,1991-02-19
"267",7568,1,"5/20/94","FIRST NATIONAL BANK OF WETUMPKA","WETUMPKA","AL",161006,9,2,NA,2,1.666666667,94618,"C",32.53725,-86.206364,1994-05-20
"268",57124,3,"9/1/14","FIRST COMMUNITY BANK OF CENTRAL ALABAMA","WETUMPKA","AL",323009,2,2,NA,2,1.666666667,94618,"C",32.53725,-86.206364,2014-09-01
"269",52,3,"1/1/19","THE CITIZENS BANK OF WINFIELD","WINFIELD","AL",243720,2,2,NA,2,2,NA,"",33.92899,-87.81725,2019-01-01
"270",359838,2,"7/16/07","BANK OF YORK","YORK","AL",76359,2,2,NA,2,2,NA,"",32.444907,-88.193305,2007-07-16
"271",862,3,"1/1/13","BANK OF YORK","YORK","AL",90143,2,2,NA,2,2,NA,"",32.444907,-88.193305,2013-01-01
"272",104,3,"5/1/98","COMMERCIAL BANK AT ALMA","ALMA","AR",64034,1,2,NA,2,2,NA,"",35.479157,-94.193334,1998-05-01
"273",14731,1,"2/5/98","FIRST NATIONAL BANK OF ALTHEIMER","ALTHEIMER","AR",13055,9,2,NA,2,2,NA,"",34.31926,-91.84736,1998-02-05
"274",5618,3,"7/1/97","BANK OF AMITY","AMITY","AR",58114,2,2,NA,2,2.333333333,NA,"",34.232509,-93.313673,1997-07-01
"275",1528,3,"9/1/91","ELK HORN BANK AND TRUST COMPANY","ARKADELPHIA","AR",67000,9,1,NA,1.727272727,1.722222222,3115,"C",34.124479,-93.067849,1991-09-01
"276",34433,3,"6/1/07","SUMMIT BANK, INC.","ARKADELPHIA","AR",814462,1,2,NA,2,1.722222222,3115,"C",34.124479,-93.067849,2007-06-01
"277",34433,3,"8/2/10","SUMMIT BANK","ARKADELPHIA","AR",1088598,1,2,NA,1.6,1.722222222,3115,"C",34.124479,-93.067849,2010-08-02
"278",16173,1,"7/15/93","FIRST NATIONAL BANK OF SHARP COUNTY","ASH FLAT","AR",102508,9,1,NA,1.333333333,1.666666667,NA,"",36.22396,-91.60848,1993-07-15
"279",16173,1,"7/30/08","FIRST NATIONAL BANKING COMPANY","ASH FLAT","AR",398198,7,2,NA,2,1.666666667,NA,"",36.22396,-91.60848,2008-07-30
"280",13534,1,"4/14/93","THE FIRST NATIONAL BANK IN ASHDOWN","ASHDOWN","AR",51556,9,2,NA,2,2,3304,"C",33.67945,-94.125848,1993-04-14
"281",18373,1,"12/16/03","THE FIRST NATIONAL BANK","ASHDOWN","AR",88958,2,2,NA,2,2,3304,"C",33.67945,-94.125848,2003-12-16
"282",14033,3,"10/1/93","BANK OF ATKINS","ATKINS","AR",23000,9,2,NA,2,2,NA,"",35.24647,-92.93656,1993-10-01
"283",15035,3,"11/1/06","THE BANK OF AUGUSTA","AUGUSTA","AR",53133,2,2,NA,2,2,NA,"",35.207566,-91.372792,2006-11-01
"284",15035,3,"12/1/17","RIVERWIND BANK","AUGUSTA","AR",99932,2,2,NA,2,2,NA,"",35.207566,-91.372792,2017-12-01
"285",8727,3,"1/1/10","CITIZENS STATE BANK","BALD KNOB","AR",78905,2,2,NA,2,2,4708,"C",35.31222,-91.574315,2010-01-01
"286",22543,1,"4/7/93","THE COMMUNITY BANK OF ARKANSAS","BATESVILLE","AR",35678,9,2,NA,2,2,5545,"C",35.7706,-91.633541,1993-04-07
"287",34533,3,"8/1/18","FIRST COMMUNITY BANK","BATESVILLE","AR",1358144,7,2,NA,2,2,5545,"C",35.7706,-91.633541,2018-08-01
"288",14493,1,"8/17/93","WORTHEN NATIONAL BANK OF BATESVILLE","BATESVILLE,","AR",148352,9,2,NA,2,1.5,NA,"",35.768738,-91.652338,1993-08-17
"289",14493,1,"6/28/96","BOATMEN'S NATIONAL BANK OF BATESVILLE","BATESVILLE,","AR",160915,9,1,NA,1,1.5,NA,"",35.768738,-91.652338,1996-06-28
"290",16282,3,"3/1/15","BANK OF BEARDEN","BEARDEN","AR",42891,2,2,NA,2,2,NA,"",33.72455,-92.61571,2015-03-01
"291",859347,2,"7/22/96","CHARTER ST BK","BEEBE","AR",54785,2,2,NA,2,2,6247,"C",35.069159,-91.89306,1996-07-22
"292",1748,3,"9/1/94","CITIZENS BANK","BEEBE","AR",60000,9,2,NA,2,2,6247,"C",35.069159,-91.89306,1994-09-01
"293",6802,4,"5/28/91","THE UNION BANK OF BRYANT","BENTON","AR",97494,8,2,NA,2,1.727272727,NA,"",34.485476,-92.585282,1991-05-28
"294",13934,3,"6/1/94","BENTON STATE BANK","BENTON","AR",206000,9,1,NA,1.5,1.727272727,NA,"",34.485476,-92.585282,1994-06-01
"295",22721,1,"4/24/95","ARKANSAS NATIONAL BANK","BENTONVILLE","AR",65879,9,2,NA,2,1.857142857,NA,"",36.347107,-94.223419,1995-04-24
"296",100,3,"7/1/94","BANK OF BENTONVILLE","BENTONVILLE","AR",415000,9,1,NA,1,1.857142857,NA,"",36.347107,-94.223419,1994-07-01
"297",105549,2,"2/9/98","BANK OF BENTONVILLE","BENTONVILLE","AR",500992,1,2,NA,2,1.857142857,NA,"",36.347107,-94.223419,1998-02-09
"298",10406,1,"5/9/94","FIRST NATIONAL BANK OF BERRYVILLE","BERRYVILLE","AR",119737,9,2,NA,1.75,1.8,7300,"C",36.370598,-93.565725,1994-05-09
"299",10406,1,"9/19/13","FIRST NATIONAL BANK OF NORTH ARKANSAS","BERRYVILLE","AR",175394,2,2,NA,2,1.8,7300,"C",36.370598,-93.565725,2013-09-19
"300",1756,3,"11/1/04","BANK OF BLEVINS","BLEVINS","AR",15818,2,2,NA,2,2,NA,"",33.87178,-93.57712,2004-11-01
"301",14389,1,"12/20/91","FIRST NATIONAL BANK IN BLYTHEVILLE","BLYTHEVILLE","AR",116302,9,2,NA,2,2,8650,"C",35.930824,-89.924217,1991-12-20
"302",33147,2,"12/6/10","FARMERS B&TC","BLYTHEVILLE","AR",381214,7,2,NA,2,2,8650,"C",35.930824,-89.924217,2010-12-06
"303",13083,3,"9/1/92","CITIZENS BANK","BOONEVILLE","AR",80000,9,1,NA,1,1.625,9082,"C",35.138391,-93.920052,1992-09-01
"304",13083,3,"5/1/14","FIRST WESTERN BANK","BOONEVILLE","AR",302673,2,2,NA,2,1.625,9082,"C",35.138391,-93.920052,2014-05-01
"305",5619,3,"3/1/91","THE BANK OF BRADLEY","BRADLEY","AR",10000,9,2,NA,2,2,NA,"",33.09819,-93.6549,1991-03-01
"306",5619,3,"10/1/12","COMMUNITY STATE BANK","BRADLEY","AR",29477,2,2,NA,2,2,NA,"",33.09819,-93.6549,2012-10-01
"307",19228,3,"6/1/92","FIRST BANK OF ARKANSAS","BRINKLEY","AR",1000,9,2,NA,2,2,10324,"C",34.891439,-91.193631,1992-06-01
"308",11245,3,"7/1/98","BANK OF BRINKLEY","BRINKLEY","AR",82424,2,2,NA,2,2,10324,"C",34.891439,-91.193631,1998-07-01
"309",2311,4,"2/2/04","HEARTLAND COMMUNITY BANK","BRYANT","AR",231078,1,2,NA,2,2,NA,"",34.612417,-92.493519,2004-02-02
"310",15039,1,"8/10/93","WORTHEN NATIONAL BANK OF HARRISON","BULL SHOALS","AR",83950,9,2,NA,2,1.5,NA,"",36.38396,-92.58155,1993-08-10
"311",15039,1,"6/28/96","BOATMEN'S NATIONAL BANK OF NORTH CENTRAL ARKANSAS","BULL SHOALS","AR",204431,9,1,NA,1,1.5,NA,"",36.38396,-92.58155,1996-06-28
"312",1749,3,"9/1/90","BANK OF CABOT","CABOT","AR",88000,9,1,NA,1.333333333,1.714285714,NA,"",34.97453,-92.01653,1990-09-01
"313",1749,3,"9/1/01","COMMUNITY BANK","CABOT","AR",309546,2,2,NA,2,1.714285714,NA,"",34.97453,-92.01653,2001-09-01
"314",21165,1,"5/16/91","FIRST NATIONAL BANK OF IZZARD COUNTY","CALICO ROCK","AR",50119,9,2,NA,2,2,NA,"",36.11951,-92.13599,1991-05-16
"315",21165,1,"8/13/01","FIRST NATIONAL BANK OF IZARD COUNTY","CALICO ROCK","AR",112067,2,2,NA,2,2,NA,"",36.11951,-92.13599,2001-08-13
"316",21165,1,"8/5/13","THE FIRST NATIONAL BANK OF IZARD COUNTY","CALICO ROCK","AR",148693,2,2,NA,2,2,NA,"",36.11951,-92.13599,2013-08-05
"317",18413,1,"6/30/94","MERCHANTS & PLANTERS BANK, N.A.","CAMDEN","AR",90126,9,2,NA,2,1.666666667,12916,"C",33.559942,-92.845911,1994-06-30
"318",89,3,"3/1/05","FIRST BANK OF SOUTH ARKANSAS","CAMDEN","AR",104840,2,2,NA,2,1.666666667,12916,"C",33.559942,-92.845911,2005-03-01
"319",14096,1,"6/28/96","BOATMEN'S NATIONAL BANK OF SOUTH ARKANSAS","CAMDEN","AR",116603,9,1,NA,1,1.666666667,12916,"C",33.559942,-92.845911,1996-06-28
"320",18639,3,"12/1/92","CARAWAY BANK","CARAWAY","AR",9000,9,2,NA,2,2,NA,"",35.767307,-90.338001,1992-12-01
"321",1521,3,"10/1/94","CITIZENS BANK & TRUST","CARLISLE","AR",56000,9,2,NA,2,2,NA,"",34.7309,-91.75149,1994-10-01
"322",105,3,"8/1/08","BANK OF CAVE CITY","CAVE CITY","AR",97945,2,2,NA,2,1.857142857,NA,"",35.948292,-91.5317,2008-08-01
"323",8733,3,"10/1/96","AMERICAN STATE BANK","CHARLESTON","AR",80251,2,2,NA,2,2,NA,"",35.387924,-93.95098,1996-10-01
"324",107,3,"6/1/11","THE MERCHANTS & PLANTERS BANK","CLARENDON","AR",41800,2,2,NA,2,2,NA,"",34.745361,-91.247509,2011-06-01
"325",19732,3,"7/1/93","ARKANSAS STATE BANK","CLARKSVILLE","AR",115000,9,2,NA,2,2,17290,"C",35.47186,-93.474714,1993-07-01
"326",3855,3,"2/1/03","FARMERS BANK & TRUST COMPANY","CLARKSVILLE","AR",131027,1,2,NA,2,2,17290,"C",35.47186,-93.474714,2003-02-01
"327",18604,1,"12/13/93","FIRST NATIONAL BANK OF CLINTON","CLINTON","AR",49766,9,2,NA,2,2,NA,"",35.568709,-92.41875,1993-12-13
"328",16520,3,"6/1/93","CLINTON STATE BANK","CLINTON","AR",65000,9,2,NA,2,2,NA,"",35.568709,-92.41875,1993-06-01
"329",18604,1,"6/21/96","UNION PLANTERS BANK OF CENTRAL ARKANSAS, N.A.","CLINTON","AR",89109,9,2,NA,2,2,NA,"",35.568709,-92.41875,1996-06-21
"330",6569,4,"9/28/92","SECURITY BANK OF CONWAY, FSB","CONWAY","AR",83520,8,2,NA,1.875,1.894736842,19801,"U",35.067649,-92.437239,1992-09-28
"331",456045,2,"3/14/16","CENTENNIAL BK","CONWAY","AR",9264881,1,2,NA,2,1.894736842,19801,"U",35.067649,-92.437239,2016-03-14
"332",7368,4,"12/10/90","CORNING S & LA","CORNING","AR",13439,8,2,NA,2,1.916666667,20179,"C",36.412018,-90.589496,1990-12-10
"333",31711,3,"8/1/13","CORNING SAVINGS AND LOAN ASSOCIATION","CORNING","AR",41690,2,2,NA,2,1.916666667,20179,"C",36.412018,-90.589496,2013-08-01
"334",25234,3,"6/1/97","THE CORNING BANK","CORNING","AR",69673,2,2,NA,2,1.916666667,20179,"C",36.412018,-90.589496,1997-06-01
"335",18987,3,"7/1/93","FIRST STATE BANK","CROSSETT","AR",23000,9,2,NA,2,2,21340,"C",33.14176,-91.960916,1993-07-01
"336",15504,1,"2/4/02","FIRST NATIONAL BANK OF CROSSETT","CROSSETT","AR",123977,2,2,NA,2,2,21340,"C",33.14176,-91.960916,2002-02-04
"337",5615,3,"4/1/92","DANVILLE STATE BANK","DANVILLE","AR",1000,9,2,NA,2,2,NA,"",35.052818,-93.381315,1992-04-01
